URL,Outlinks,Language,Filename
https://www.telegraaf.nl/podcast/1946688014/ongenadig-pak-slaag-voor-zelenski-markeert-kantelende-wereldorde,158,nl,repository/telegraaf_nl/page_29.html
https://www.telegraaf.nl/financieel/nieuws,136,nl,repository/telegraaf_nl/page_30.html
https://www.telegraaf.nl/video/1144429957/johan-geschrokken-van-overlijden-dieuwertje-blok-zo-herinner-ik-haar,96,nl,repository/telegraaf_nl/page_31.html
https://www.telegraaf.nl/entertainment,175,nl,repository/telegraaf_nl/page_32.html
https://www.telegraaf.nl/nieuws/1325095675/kamer-wil-dat-madlener-opnieuw-kijkt-naar-helmplicht-en-minimumleeftijd-voor-fatbikes,104,nl,repository/telegraaf_nl/page_33.html
https://www.telegraaf.nl/nieuws/604887011/dankzij-zolder-van-hollandsche-schouwburg-wist-joodse-liek-te-overleven-in-het-hol-van-de-leeuw,97,nl,repository/telegraaf_nl/page_34.html
https://www.telegraaf.nl/lifestyle/1655312711/voorkom-bijtincidenten-door-je-hond-te-lezen-dit-betekent-het-blaffen-grommen-of-janken-van-je-dier,92,nl,repository/telegraaf_nl/page_35.html
https://www.telegraaf.nl/nieuws/2006935799/jd-vance-schoffeert-britten-met-uitspraak-over-oorlogsdeelname-al-dertig-of-veertig-jaar-geen-oorlog-meer-gevoerd,99,nl,repository/telegraaf_nl/page_36.html
https://www.telegraaf.nl/entertainment/film,151,nl,repository/telegraaf_nl/page_37.html
https://www.telegraaf.nl/financieel/koersen/market/amsterdam/aex,95,nl,repository/telegraaf_nl/page_38.html
https://www.telegraaf.nl/nieuws/opmerkelijk,150,nl,repository/telegraaf_nl/page_39.html
https://www.telegraaf.nl/video/188449116/schoof-over-oekraine-hier-zullen-we-alles-op-inzetten,89,nl,repository/telegraaf_nl/page_40.html
https://www.telegraaf.nl/gesponsord,176,nl,repository/telegraaf_nl/page_41.html
https://www.telegraaf.nl/vrouw/71869296/straatvechters-moeten-niet-bestreden-worden-met-brieven-van-koning-charles-of-glijmiddelen-als-rutte,94,nl,repository/telegraaf_nl/page_42.html
https://www.telegraaf.nl/entertainment/695272459/yvon-jaspers-heeft-een-hinderlijk-ego-dat-maar-niet-klein-te-krijgen-is,95,nl,repository/telegraaf_nl/page_43.html
https://www.telegraaf.nl/entertainment/uitgaan,151,nl,repository/telegraaf_nl/page_44.html
https://www.telegraaf.nl/sport/57674475/zaak-rond-red-bull-teambaas-christian-horner-voor-de-rechter-engelse-media-moeten-al-maanden-zwijgen,94,nl,repository/telegraaf_nl/page_45.html
https://www.telegraaf.nl/sport,191,nl,repository/telegraaf_nl/page_46.html
https://www.telegraaf.nl/nieuws/611622078/gooit-vladimir-poetin-alle-remmen-los-in-oekraine-nu-donald-trump-militaire-hulp-aan-kiev-per-direct-heeft-stilgelegd,105,nl,repository/telegraaf_nl/page_47.html
https://www.telegraaf.nl/nieuws/190810518/live-israel-breidt-offensief-op-westoever-uit-en-beweert-hamas-kopstuk-gedood-te-hebben,100,nl,repository/telegraaf_nl/page_48.html
https://www.telegraaf.nl/video/913098345/chaos-in-parlement-leden-gooien-met-rookbommen-en-traangas,89,nl,repository/telegraaf_nl/page_49.html
https://www.cnn.com/,253,en,repository/cnn_com/page_0.html
